fname,iD,length,label
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_212884.wav,212884,37,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_465837.wav,465837,20,8
audiodata/wav/parus_major/parus_major_75057.wav,75057,19,6
audiodata/wav/regulus_regulus/regulus_regulus_133896.wav,133896,10,2
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133818.wav,133818,35,3
audiodata/wav/parus_major/parus_major_358137.wav,358137,13,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_216360.wav,216360,94,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_344396.wav,344396,50,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_240922.wav,240922,86,8
audiodata/wav/turdus_merula/turdus_merula_357496.wav,357496,64,12
audiodata/wav/regulus_regulus/regulus_regulus_182922.wav,182922,77,2
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_122459.wav,122459,67,3
audiodata/wav/parus_major/parus_major_369864.wav,369864,10,6
audiodata/wav/turdus_merula/turdus_merula_152407.wav,152407,30,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_505241.wav,505241,59,3
audiodata/wav/columba_palumbus/columba_palumbus_181212.wav,181212,52,11
audiodata/wav/columba_palumbus/columba_palumbus_96468.wav,96468,24,11
audiodata/wav/parus_major/parus_major_469542.wav,469542,30,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_355276.wav,355276,28,7
audiodata/wav/passer_domesticus/passer_domesticus_474807.wav,474807,40,9
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_361483.wav,361483,45,0
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_90676.wav,90676,47,4
audiodata/wav/hirundo_rustica/hirundo_rustica_476498.wav,476498,24,10
audiodata/wav/passer_domesticus/passer_domesticus_243558.wav,243558,40,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_103158.wav,103158,62,4
audiodata/wav/parus_major/parus_major_284519.wav,284519,44,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_546140.wav,546140,47,7
audiodata/wav/parus_major/parus_major_168307.wav,168307,75,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_407140.wav,407140,56,8
audiodata/wav/linaria_cannabina/linaria_cannabina_385177.wav,385177,49,1
audiodata/wav/turdus_merula/turdus_merula_207673.wav,207673,98,12
audiodata/wav/regulus_regulus/regulus_regulus_368585.wav,368585,13,2
audiodata/wav/regulus_regulus/regulus_regulus_533583.wav,533583,77,2
audiodata/wav/parus_major/parus_major_303569.wav,303569,34,6
audiodata/wav/hirundo_rustica/hirundo_rustica_148900.wav,148900,32,10
audiodata/wav/fringilla_coelebs/fringilla_coelebs_324749.wav,324749,40,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_502496.wav,502496,66,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_173488.wav,173488,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_155587.wav,155587,29,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_342497.wav,342497,64,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_374745.wav,374745,75,4
audiodata/wav/regulus_regulus/regulus_regulus_329124.wav,329124,38,2
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_538569.wav,538569,41,0
audiodata/wav/erithacus_rubecula/erithacus_rubecula_407993.wav,407993,93,8
audiodata/wav/carduelis_carduelis/carduelis_carduelis_474503.wav,474503,56,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_415106.wav,415106,57,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_101529.wav,101529,59,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_548728.wav,548728,22,3
audiodata/wav/hirundo_rustica/hirundo_rustica_267424.wav,267424,61,10
audiodata/wav/turdus_merula/turdus_merula_416107.wav,416107,61,12
audiodata/wav/columba_palumbus/columba_palumbus_550864.wav,550864,10,11
audiodata/wav/parus_major/parus_major_200096.wav,200096,37,6
audiodata/wav/parus_major/parus_major_303403.wav,303403,65,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177715.wav,177715,38,7
audiodata/wav/linaria_cannabina/linaria_cannabina_424924.wav,424924,82,1
audiodata/wav/turdus_merula/turdus_merula_315300.wav,315300,51,12
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_74972.wav,74972,42,0
audiodata/wav/parus_major/parus_major_546878.wav,546878,19,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_198806.wav,198806,51,5
audiodata/wav/hirundo_rustica/hirundo_rustica_83449.wav,83449,18,10
audiodata/wav/parus_major/parus_major_200777.wav,200777,12,6
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_370707.wav,370707,38,0
audiodata/wav/erithacus_rubecula/erithacus_rubecula_124988.wav,124988,70,8
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_177428.wav,177428,21,0
audiodata/wav/carduelis_carduelis/carduelis_carduelis_193038.wav,193038,39,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_407994.wav,407994,84,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_138378.wav,138378,69,4
audiodata/wav/columba_palumbus/columba_palumbus_136243.wav,136243,35,11
audiodata/wav/regulus_regulus/regulus_regulus_98936.wav,98936,15,2
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_313332.wav,313332,87,4
audiodata/wav/parus_major/parus_major_138015.wav,138015,98,6
audiodata/wav/columba_palumbus/columba_palumbus_467203.wav,467203,21,11
audiodata/wav/turdus_merula/turdus_merula_543383.wav,543383,73,12
audiodata/wav/carduelis_carduelis/carduelis_carduelis_330284.wav,330284,39,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_46524.wav,46524,26,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_468267.wav,468267,85,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_290444.wav,290444,26,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_163345.wav,163345,95,8
audiodata/wav/parus_major/parus_major_546497.wav,546497,35,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_291999.wav,291999,15,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_274755.wav,274755,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_213757.wav,213757,89,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_28001.wav,28001,18,8
audiodata/wav/parus_major/parus_major_543377.wav,543377,99,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_337812.wav,337812,37,8
audiodata/wav/columba_palumbus/columba_palumbus_356407.wav,356407,94,11
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_174757.wav,174757,46,3
audiodata/wav/parus_major/parus_major_535666.wav,535666,37,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_132806.wav,132806,90,4
audiodata/wav/parus_major/parus_major_517433.wav,517433,25,6
audiodata/wav/turdus_merula/turdus_merula_176494.wav,176494,83,12
audiodata/wav/regulus_regulus/regulus_regulus_544312.wav,544312,19,2
audiodata/wav/parus_major/parus_major_363331.wav,363331,83,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_377918.wav,377918,25,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_140556.wav,140556,71,8
audiodata/wav/hirundo_rustica/hirundo_rustica_378407.wav,378407,37,10
audiodata/wav/carduelis_carduelis/carduelis_carduelis_161947.wav,161947,44,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_444827.wav,444827,68,4
audiodata/wav/carduelis_carduelis/carduelis_carduelis_99858.wav,99858,12,5
audiodata/wav/parus_major/parus_major_527839.wav,527839,78,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_328653.wav,328653,32,7
audiodata/wav/turdus_merula/turdus_merula_473758.wav,473758,31,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_172458.wav,172458,12,7
audiodata/wav/turdus_merula/turdus_merula_55179.wav,55179,22,12
audiodata/wav/turdus_merula/turdus_merula_436368.wav,436368,20,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_376299.wav,376299,26,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_460043.wav,460043,62,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_87375.wav,87375,93,7
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_233168.wav,233168,30,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_126779.wav,126779,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_83613.wav,83613,27,7
audiodata/wav/parus_major/parus_major_535374.wav,535374,41,6
audiodata/wav/parus_major/parus_major_406731.wav,406731,19,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_309718.wav,309718,23,4
audiodata/wav/turdus_merula/turdus_merula_378647.wav,378647,41,12
audiodata/wav/parus_major/parus_major_218789.wav,218789,54,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_91912.wav,91912,54,8
audiodata/wav/columba_palumbus/columba_palumbus_469724.wav,469724,18,11
audiodata/wav/passer_domesticus/passer_domesticus_431685.wav,431685,57,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_385837.wav,385837,23,7
audiodata/wav/parus_major/parus_major_422652.wav,422652,47,6
audiodata/wav/parus_major/parus_major_358803.wav,358803,59,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_394628.wav,394628,44,4
audiodata/wav/columba_palumbus/columba_palumbus_130644.wav,130644,11,11
audiodata/wav/parus_major/parus_major_371457.wav,371457,66,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_456596.wav,456596,18,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_79025.wav,79025,23,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_550013.wav,550013,12,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_32011.wav,32011,51,4
audiodata/wav/parus_major/parus_major_170396.wav,170396,72,6
audiodata/wav/hirundo_rustica/hirundo_rustica_361219.wav,361219,26,10
audiodata/wav/parus_major/parus_major_533210.wav,533210,60,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_441301.wav,441301,84,8
audiodata/wav/passer_domesticus/passer_domesticus_240216.wav,240216,20,9
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_354431.wav,354431,22,3
audiodata/wav/columba_palumbus/columba_palumbus_391375.wav,391375,12,11
audiodata/wav/turdus_merula/turdus_merula_317081.wav,317081,83,12
audiodata/wav/turdus_merula/turdus_merula_129259.wav,129259,81,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_533196.wav,533196,87,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_409139.wav,409139,52,7
audiodata/wav/parus_major/parus_major_239720.wav,239720,52,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_255930.wav,255930,30,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_358931.wav,358931,72,7
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_490621.wav,490621,94,3
audiodata/wav/parus_major/parus_major_545635.wav,545635,58,6
audiodata/wav/parus_major/parus_major_465504.wav,465504,20,6
audiodata/wav/turdus_merula/turdus_merula_168319.wav,168319,29,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_380259.wav,380259,25,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_306198.wav,306198,30,8
audiodata/wav/parus_major/parus_major_234555.wav,234555,26,6
audiodata/wav/parus_major/parus_major_168652.wav,168652,67,6
audiodata/wav/passer_domesticus/passer_domesticus_209059.wav,209059,15,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308103.wav,308103,37,7
audiodata/wav/parus_major/parus_major_168442.wav,168442,33,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_36908.wav,36908,14,7
audiodata/wav/linaria_cannabina/linaria_cannabina_386479.wav,386479,41,1
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_462476.wav,462476,21,3
audiodata/wav/parus_major/parus_major_537386.wav,537386,12,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_312650.wav,312650,16,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_362388.wav,362388,83,4
audiodata/wav/passer_domesticus/passer_domesticus_522079.wav,522079,63,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_255391.wav,255391,86,7
audiodata/wav/turdus_merula/turdus_merula_411987.wav,411987,40,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_397523.wav,397523,57,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_357358.wav,357358,56,8
audiodata/wav/parus_major/parus_major_42689.wav,42689,32,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_149884.wav,149884,42,8
audiodata/wav/regulus_regulus/regulus_regulus_347925.wav,347925,29,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_263258.wav,263258,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_95133.wav,95133,82,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_243747.wav,243747,28,7
audiodata/wav/linaria_cannabina/linaria_cannabina_235501.wav,235501,85,1
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_408221.wav,408221,34,0
audiodata/wav/parus_major/parus_major_337800.wav,337800,55,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_459894.wav,459894,12,5
audiodata/wav/regulus_regulus/regulus_regulus_308154.wav,308154,20,2
audiodata/wav/carduelis_carduelis/carduelis_carduelis_281772.wav,281772,27,5
audiodata/wav/turdus_merula/turdus_merula_240001.wav,240001,91,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_133673.wav,133673,55,8
audiodata/wav/columba_palumbus/columba_palumbus_189257.wav,189257,11,11
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_455102.wav,455102,15,0
audiodata/wav/turdus_merula/turdus_merula_320138.wav,320138,50,12
audiodata/wav/columba_palumbus/columba_palumbus_314547.wav,314547,44,11
audiodata/wav/hirundo_rustica/hirundo_rustica_404750.wav,404750,45,10
audiodata/wav/fringilla_coelebs/fringilla_coelebs_263204.wav,263204,29,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_474179.wav,474179,16,5
audiodata/wav/carduelis_carduelis/carduelis_carduelis_469696.wav,469696,17,5
audiodata/wav/columba_palumbus/columba_palumbus_391376.wav,391376,11,11
audiodata/wav/parus_major/parus_major_25526.wav,25526,63,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_97792.wav,97792,38,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_423623.wav,423623,41,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_241922.wav,241922,41,7
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_539496.wav,539496,76,0
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187896.wav,187896,64,7
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_503965.wav,503965,28,0
audiodata/wav/parus_major/parus_major_378423.wav,378423,20,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_42174.wav,42174,51,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_392794.wav,392794,21,8
audiodata/wav/regulus_regulus/regulus_regulus_528248.wav,528248,64,2
audiodata/wav/parus_major/parus_major_362462.wav,362462,59,6
audiodata/wav/passer_domesticus/passer_domesticus_383538.wav,383538,30,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_385881.wav,385881,15,7
audiodata/wav/passer_domesticus/passer_domesticus_468457.wav,468457,59,9
audiodata/wav/parus_major/parus_major_405790.wav,405790,57,6
audiodata/wav/parus_major/parus_major_416531.wav,416531,68,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_465924.wav,465924,59,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_367761.wav,367761,85,4
audiodata/wav/parus_major/parus_major_374155.wav,374155,47,6
audiodata/wav/turdus_merula/turdus_merula_416110.wav,416110,58,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_377459.wav,377459,68,8
audiodata/wav/parus_major/parus_major_537116.wav,537116,99,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_95324.wav,95324,74,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_121969.wav,121969,78,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_46317.wav,46317,21,7
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_123763.wav,123763,29,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_280855.wav,280855,53,7
audiodata/wav/passer_domesticus/passer_domesticus_379470.wav,379470,34,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_25760.wav,25760,40,4
audiodata/wav/linaria_cannabina/linaria_cannabina_377940.wav,377940,89,1
audiodata/wav/passer_domesticus/passer_domesticus_75149.wav,75149,18,9
audiodata/wav/regulus_regulus/regulus_regulus_270193.wav,270193,53,2
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_253783.wav,253783,48,3
audiodata/wav/regulus_regulus/regulus_regulus_467280.wav,467280,48,2
audiodata/wav/passer_domesticus/passer_domesticus_208234.wav,208234,52,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_475546.wav,475546,39,7
audiodata/wav/turdus_merula/turdus_merula_535667.wav,535667,35,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_78229.wav,78229,24,8
audiodata/wav/turdus_merula/turdus_merula_143984.wav,143984,36,12
audiodata/wav/hirundo_rustica/hirundo_rustica_208241.wav,208241,29,10
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481408.wav,481408,26,7
audiodata/wav/turdus_merula/turdus_merula_415824.wav,415824,83,12
audiodata/wav/parus_major/parus_major_132492.wav,132492,44,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_261487.wav,261487,72,4
audiodata/wav/passer_domesticus/passer_domesticus_405237.wav,405237,64,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_368558.wav,368558,33,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_78230.wav,78230,17,8
audiodata/wav/carduelis_carduelis/carduelis_carduelis_225367.wav,225367,39,5
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_313375.wav,313375,43,0
audiodata/wav/fringilla_coelebs/fringilla_coelebs_446330.wav,446330,29,7
audiodata/wav/turdus_merula/turdus_merula_56270.wav,56270,31,12
audiodata/wav/parus_major/parus_major_44965.wav,44965,10,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_458464.wav,458464,23,8
audiodata/wav/turdus_merula/turdus_merula_539663.wav,539663,68,12
audiodata/wav/turdus_merula/turdus_merula_76819.wav,76819,81,12
audiodata/wav/carduelis_carduelis/carduelis_carduelis_251994.wav,251994,22,5
audiodata/wav/passer_domesticus/passer_domesticus_240215.wav,240215,77,9
audiodata/wav/erithacus_rubecula/erithacus_rubecula_98839.wav,98839,43,8
audiodata/wav/parus_major/parus_major_407884.wav,407884,48,6
audiodata/wav/parus_major/parus_major_364827.wav,364827,30,6
audiodata/wav/parus_major/parus_major_134938.wav,134938,74,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_405945.wav,405945,43,5
audiodata/wav/parus_major/parus_major_185864.wav,185864,64,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_236628.wav,236628,36,4
audiodata/wav/turdus_merula/turdus_merula_89951.wav,89951,36,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_176182.wav,176182,37,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_24743.wav,24743,42,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_132266.wav,132266,55,4
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_378335.wav,378335,10,0
audiodata/wav/erithacus_rubecula/erithacus_rubecula_93003.wav,93003,69,8
audiodata/wav/parus_major/parus_major_362466.wav,362466,50,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_61508.wav,61508,31,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_385402.wav,385402,19,4
audiodata/wav/regulus_regulus/regulus_regulus_175157.wav,175157,44,2
audiodata/wav/turdus_merula/turdus_merula_147757.wav,147757,58,12
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_386065.wav,386065,21,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_309721.wav,309721,20,4
audiodata/wav/columba_palumbus/columba_palumbus_256724.wav,256724,48,11
audiodata/wav/carduelis_carduelis/carduelis_carduelis_45593.wav,45593,16,5
audiodata/wav/parus_major/parus_major_33193.wav,33193,14,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_461657.wav,461657,22,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_143317.wav,143317,15,4
