iD,quality,length,country,url,birdName
441834,C,480,United Kingdom,www.xeno-canto.org/441834/download,Sturnus vulgaris
441833,C,479,United Kingdom,www.xeno-canto.org/441833/download,Sturnus vulgaris
441832,C,175,United Kingdom,www.xeno-canto.org/441832/download,Sturnus vulgaris
441831,C,495,United Kingdom,www.xeno-canto.org/441831/download,Sturnus vulgaris
441830,C,270,United Kingdom,www.xeno-canto.org/441830/download,Sturnus vulgaris
441824,C,188,United Kingdom,www.xeno-canto.org/441824/download,Sturnus vulgaris
441822,C,480,United Kingdom,www.xeno-canto.org/441822/download,Sturnus vulgaris
441820,C,466,United Kingdom,www.xeno-canto.org/441820/download,Sturnus vulgaris
439775,C,62,United Kingdom,www.xeno-canto.org/439775/download,Sturnus vulgaris
439772,C,51,United Kingdom,www.xeno-canto.org/439772/download,Sturnus vulgaris
439769,C,72,United Kingdom,www.xeno-canto.org/439769/download,Sturnus vulgaris
439768,C,316,United Kingdom,www.xeno-canto.org/439768/download,Sturnus vulgaris
438617,C,29,United Kingdom,www.xeno-canto.org/438617/download,Sturnus vulgaris
436213,C,57,United Kingdom,www.xeno-canto.org/436213/download,Sturnus vulgaris
434201,C,101,Germany,www.xeno-canto.org/434201/download,Sturnus vulgaris
424751,C,21,Portugal,www.xeno-canto.org/424751/download,Sturnus vulgaris
410882,C,60,Ukraine,www.xeno-canto.org/410882/download,Sturnus vulgaris
401451,C,464,United Kingdom,www.xeno-canto.org/401451/download,Sturnus vulgaris
401450,C,139,United Kingdom,www.xeno-canto.org/401450/download,Sturnus vulgaris
401449,C,32,United Kingdom,www.xeno-canto.org/401449/download,Sturnus vulgaris
391311,C,15,Argentina,www.xeno-canto.org/391311/download,Sturnus vulgaris
378829,C,6,Switzerland,www.xeno-canto.org/378829/download,Sturnus vulgaris
377909,C,18,Denmark,www.xeno-canto.org/377909/download,Sturnus vulgaris
369801,C,497,Germany,www.xeno-canto.org/369801/download,Sturnus vulgaris
369800,C,497,Germany,www.xeno-canto.org/369800/download,Sturnus vulgaris
364919,C,42,Ukraine,www.xeno-canto.org/364919/download,Sturnus vulgaris
364918,C,70,Ukraine,www.xeno-canto.org/364918/download,Sturnus vulgaris
364916,C,34,Ukraine,www.xeno-canto.org/364916/download,Sturnus vulgaris
364914,C,50,Ukraine,www.xeno-canto.org/364914/download,Sturnus vulgaris
362661,C,179,Poland,www.xeno-canto.org/362661/download,Sturnus vulgaris
362579,C,90,Ukraine,www.xeno-canto.org/362579/download,Sturnus vulgaris
362578,C,37,Ukraine,www.xeno-canto.org/362578/download,Sturnus vulgaris
361976,C,60,Ukraine,www.xeno-canto.org/361976/download,Sturnus vulgaris
359249,C,183,Ukraine,www.xeno-canto.org/359249/download,Sturnus vulgaris
359248,C,49,Ukraine,www.xeno-canto.org/359248/download,Sturnus vulgaris
358012,C,287,Ukraine,www.xeno-canto.org/358012/download,Sturnus vulgaris
358011,C,64,Ukraine,www.xeno-canto.org/358011/download,Sturnus vulgaris
358009,C,19,Ukraine,www.xeno-canto.org/358009/download,Sturnus vulgaris
357839,C,21,Ukraine,www.xeno-canto.org/357839/download,Sturnus vulgaris
357838,C,24,Ukraine,www.xeno-canto.org/357838/download,Sturnus vulgaris
357837,C,17,Ukraine,www.xeno-canto.org/357837/download,Sturnus vulgaris
357836,C,29,Ukraine,www.xeno-canto.org/357836/download,Sturnus vulgaris
321456,C,25,Germany,www.xeno-canto.org/321456/download,Sturnus vulgaris
313568,C,221,Norway,www.xeno-canto.org/313568/download,Sturnus vulgaris
311042,C,36,United States,www.xeno-canto.org/311042/download,Sturnus vulgaris
310685,C,98,Ukraine,www.xeno-canto.org/310685/download,Sturnus vulgaris
310552,C,6,France,www.xeno-canto.org/310552/download,Sturnus vulgaris
309527,C,153,Ukraine,www.xeno-canto.org/309527/download,Sturnus vulgaris
309526,C,63,Ukraine,www.xeno-canto.org/309526/download,Sturnus vulgaris
309523,C,33,Ukraine,www.xeno-canto.org/309523/download,Sturnus vulgaris
309422,C,55,Ukraine,www.xeno-canto.org/309422/download,Sturnus vulgaris
309016,C,336,Bulgaria,www.xeno-canto.org/309016/download,Sturnus vulgaris
306212,C,33,Ukraine,www.xeno-canto.org/306212/download,Sturnus vulgaris
306199,C,394,Ukraine,www.xeno-canto.org/306199/download,Sturnus vulgaris
306197,C,150,Ukraine,www.xeno-canto.org/306197/download,Sturnus vulgaris
263274,C,12,Portugal,www.xeno-canto.org/263274/download,Sturnus vulgaris
243737,C,61,Netherlands,www.xeno-canto.org/243737/download,Sturnus vulgaris
237073,C,16,Germany,www.xeno-canto.org/237073/download,Sturnus vulgaris
235430,C,39,United States,www.xeno-canto.org/235430/download,Sturnus vulgaris
235429,C,33,United States,www.xeno-canto.org/235429/download,Sturnus vulgaris
234502,C,17,Sweden,www.xeno-canto.org/234502/download,Sturnus vulgaris
233941,C,15,United States,www.xeno-canto.org/233941/download,Sturnus vulgaris
233940,C,92,United States,www.xeno-canto.org/233940/download,Sturnus vulgaris
211954,C,80,Sweden,www.xeno-canto.org/211954/download,Sturnus vulgaris
208228,C,42,Denmark,www.xeno-canto.org/208228/download,Sturnus vulgaris
182236,C,65,Russian Federation,www.xeno-canto.org/182236/download,Sturnus vulgaris
175671,C,118,Russian Federation,www.xeno-canto.org/175671/download,Sturnus vulgaris
175668,C,262,Russian Federation,www.xeno-canto.org/175668/download,Sturnus vulgaris
175170,C,14,Russian Federation,www.xeno-canto.org/175170/download,Sturnus vulgaris
175169,C,7,Russian Federation,www.xeno-canto.org/175169/download,Sturnus vulgaris
175165,C,9,Russian Federation,www.xeno-canto.org/175165/download,Sturnus vulgaris
172336,C,28,Austria,www.xeno-canto.org/172336/download,Sturnus vulgaris
170735,C,40,Germany,www.xeno-canto.org/170735/download,Sturnus vulgaris
170733,C,48,Germany,www.xeno-canto.org/170733/download,Sturnus vulgaris
169078,C,128,Canada,www.xeno-canto.org/169078/download,Sturnus vulgaris
163645,C,38,Canada,www.xeno-canto.org/163645/download,Sturnus vulgaris
162972,C,23,United States,www.xeno-canto.org/162972/download,Sturnus vulgaris
162969,C,53,United States,www.xeno-canto.org/162969/download,Sturnus vulgaris
159963,C,122,Canada,www.xeno-canto.org/159963/download,Sturnus vulgaris
152703,C,62,Russian Federation,www.xeno-canto.org/152703/download,Sturnus vulgaris
144382,C,176,Iceland,www.xeno-canto.org/144382/download,Sturnus vulgaris
129148,C,56,Russian Federation,www.xeno-canto.org/129148/download,Sturnus vulgaris
128232,C,38,United States,www.xeno-canto.org/128232/download,Sturnus vulgaris
120325,C,13,Kazakhstan,www.xeno-canto.org/120325/download,Sturnus vulgaris
89916,C,99,United States,www.xeno-canto.org/89916/download,Sturnus vulgaris
72701,C,29,Germany,www.xeno-canto.org/72701/download,Sturnus vulgaris
62974,C,54,Germany,www.xeno-canto.org/62974/download,Sturnus vulgaris
42559,C,130,Sweden,www.xeno-canto.org/42559/download,Sturnus vulgaris
11509,C,70,United States,www.xeno-canto.org/11509/download,Sturnus vulgaris
463493,D,28,Canada,www.xeno-canto.org/463493/download,Sturnus vulgaris
410881,D,49,Ukraine,www.xeno-canto.org/410881/download,Sturnus vulgaris
369799,D,497,Germany,www.xeno-canto.org/369799/download,Sturnus vulgaris
361484,D,166,United States,www.xeno-canto.org/361484/download,Sturnus vulgaris
309525,D,238,Ukraine,www.xeno-canto.org/309525/download,Sturnus vulgaris
309424,D,136,Ukraine,www.xeno-canto.org/309424/download,Sturnus vulgaris
309423,D,25,Ukraine,www.xeno-canto.org/309423/download,Sturnus vulgaris
306482,D,61,Ukraine,www.xeno-canto.org/306482/download,Sturnus vulgaris
217061,D,33,Canada,www.xeno-canto.org/217061/download,Sturnus vulgaris
186495,D,16,Kazakhstan,www.xeno-canto.org/186495/download,Sturnus vulgaris
162962,D,38,Canada,www.xeno-canto.org/162962/download,Sturnus vulgaris
162956,D,87,United States,www.xeno-canto.org/162956/download,Sturnus vulgaris
129703,D,7,Russian Federation,www.xeno-canto.org/129703/download,Sturnus vulgaris
387802,E,29,Czech Republic,www.xeno-canto.org/387802/download,Sturnus vulgaris
354258,E,76,France,www.xeno-canto.org/354258/download,Sturnus vulgaris
354252,E,202,France,www.xeno-canto.org/354252/download,Sturnus vulgaris
329070,E,12,Italy,www.xeno-canto.org/329070/download,Sturnus vulgaris
551812,no score,117,Switzerland,www.xeno-canto.org/551812/download,Linaria cannabina
545484,no score,10,Spain,www.xeno-canto.org/545484/download,Linaria cannabina
542804,no score,78,France,www.xeno-canto.org/542804/download,Linaria cannabina
539660,no score,76,Finland,www.xeno-canto.org/539660/download,Linaria cannabina
535602,no score,18,France,www.xeno-canto.org/535602/download,Linaria cannabina
535493,no score,86,France,www.xeno-canto.org/535493/download,Linaria cannabina
535491,no score,8,France,www.xeno-canto.org/535491/download,Linaria cannabina
535490,no score,11,France,www.xeno-canto.org/535490/download,Linaria cannabina
524611,no score,21,Portugal,www.xeno-canto.org/524611/download,Linaria cannabina
535736,A,81,Ukraine,www.xeno-canto.org/535736/download,Linaria cannabina
535489,A,19,France,www.xeno-canto.org/535489/download,Linaria cannabina
535488,A,25,France,www.xeno-canto.org/535488/download,Linaria cannabina
530886,A,21,Italy,www.xeno-canto.org/530886/download,Linaria cannabina
511533,A,22,Spain,www.xeno-canto.org/511533/download,Linaria cannabina
510681,A,35,Italy,www.xeno-canto.org/510681/download,Linaria cannabina
510680,A,22,Italy,www.xeno-canto.org/510680/download,Linaria cannabina
502399,A,22,Sweden,www.xeno-canto.org/502399/download,Linaria cannabina
502397,A,18,Sweden,www.xeno-canto.org/502397/download,Linaria cannabina
500408,A,72,France,www.xeno-canto.org/500408/download,Linaria cannabina
500322,A,74,Netherlands,www.xeno-canto.org/500322/download,Linaria cannabina
484879,A,31,United Kingdom,www.xeno-canto.org/484879/download,Linaria cannabina
483247,A,51,Sweden,www.xeno-canto.org/483247/download,Linaria cannabina
481813,A,46,Italy,www.xeno-canto.org/481813/download,Linaria cannabina
480884,A,150,Azerbaijan,www.xeno-canto.org/480884/download,Linaria cannabina
480882,A,11,Azerbaijan,www.xeno-canto.org/480882/download,Linaria cannabina
477710,A,56,Germany,www.xeno-canto.org/477710/download,Linaria cannabina
470878,A,170,Poland,www.xeno-canto.org/470878/download,Linaria cannabina
469527,A,126,Norway,www.xeno-canto.org/469527/download,Linaria cannabina
468812,A,56,France,www.xeno-canto.org/468812/download,Linaria cannabina
468810,A,100,France,www.xeno-canto.org/468810/download,Linaria cannabina
467969,A,88,France,www.xeno-canto.org/467969/download,Linaria cannabina
467508,A,155,Norway,www.xeno-canto.org/467508/download,Linaria cannabina
466873,A,38,France,www.xeno-canto.org/466873/download,Linaria cannabina
466035,A,125,Norway,www.xeno-canto.org/466035/download,Linaria cannabina
463436,A,30,France,www.xeno-canto.org/463436/download,Linaria cannabina
462857,A,87,Portugal,www.xeno-canto.org/462857/download,Linaria cannabina
454166,A,74,Portugal,www.xeno-canto.org/454166/download,Linaria cannabina
454160,A,55,Portugal,www.xeno-canto.org/454160/download,Linaria cannabina
454159,A,9,Portugal,www.xeno-canto.org/454159/download,Linaria cannabina
454158,A,22,Portugal,www.xeno-canto.org/454158/download,Linaria cannabina
451401,A,24,Portugal,www.xeno-canto.org/451401/download,Linaria cannabina
451400,A,30,Portugal,www.xeno-canto.org/451400/download,Linaria cannabina
448966,A,238,Ireland,www.xeno-canto.org/448966/download,Linaria cannabina
448965,A,88,Ireland,www.xeno-canto.org/448965/download,Linaria cannabina
448257,A,168,Sweden,www.xeno-canto.org/448257/download,Linaria cannabina
446578,A,84,Germany,www.xeno-canto.org/446578/download,Linaria cannabina
446577,A,30,Germany,www.xeno-canto.org/446577/download,Linaria cannabina
445591,A,14,Portugal,www.xeno-canto.org/445591/download,Linaria cannabina
445590,A,26,Portugal,www.xeno-canto.org/445590/download,Linaria cannabina
438418,A,49,France,www.xeno-canto.org/438418/download,Linaria cannabina
431210,A,10,France,www.xeno-canto.org/431210/download,Linaria cannabina
402261,A,98,Belgium,www.xeno-canto.org/402261/download,Linaria cannabina
401442,A,184,United Kingdom,www.xeno-canto.org/401442/download,Linaria cannabina
386479,A,41,France,www.xeno-canto.org/386479/download,Linaria cannabina
374938,A,75,Germany,www.xeno-canto.org/374938/download,Linaria cannabina
367061,A,74,Poland,www.xeno-canto.org/367061/download,Linaria cannabina
358327,A,40,Spain,www.xeno-canto.org/358327/download,Linaria cannabina
350452,A,35,Estonia,www.xeno-canto.org/350452/download,Linaria cannabina
326642,A,89,Spain,www.xeno-canto.org/326642/download,Linaria cannabina
315934,A,190,Germany,www.xeno-canto.org/315934/download,Linaria cannabina
315116,A,52,Germany,www.xeno-canto.org/315116/download,Linaria cannabina
310040,A,45,Netherlands,www.xeno-canto.org/310040/download,Linaria cannabina
292580,A,90,France,www.xeno-canto.org/292580/download,Linaria cannabina
281786,A,95,Netherlands,www.xeno-canto.org/281786/download,Linaria cannabina
281785,A,73,Belgium,www.xeno-canto.org/281785/download,Linaria cannabina
270313,A,29,France,www.xeno-canto.org/270313/download,Linaria cannabina
270311,A,40,France,www.xeno-canto.org/270311/download,Linaria cannabina
262721,A,9,France,www.xeno-canto.org/262721/download,Linaria cannabina
237257,A,43,Sweden,www.xeno-canto.org/237257/download,Linaria cannabina
205596,A,169,United Kingdom,www.xeno-canto.org/205596/download,Linaria cannabina
200885,A,145,United Kingdom,www.xeno-canto.org/200885/download,Linaria cannabina
196424,A,204,United Kingdom,www.xeno-canto.org/196424/download,Linaria cannabina
196251,A,52,United Kingdom,www.xeno-canto.org/196251/download,Linaria cannabina
196249,A,104,United Kingdom,www.xeno-canto.org/196249/download,Linaria cannabina
188736,A,50,United Kingdom,www.xeno-canto.org/188736/download,Linaria cannabina
187901,A,56,United Kingdom,www.xeno-canto.org/187901/download,Linaria cannabina
187838,A,33,United Kingdom,www.xeno-canto.org/187838/download,Linaria cannabina
187100,A,17,Poland,www.xeno-canto.org/187100/download,Linaria cannabina
181118,A,71,Italy,www.xeno-canto.org/181118/download,Linaria cannabina
179887,A,249,United Kingdom,www.xeno-canto.org/179887/download,Linaria cannabina
169474,A,37,United Kingdom,www.xeno-canto.org/169474/download,Linaria cannabina
169017,A,118,United Kingdom,www.xeno-canto.org/169017/download,Linaria cannabina
161922,A,33,France,www.xeno-canto.org/161922/download,Linaria cannabina
145535,A,29,United Kingdom,www.xeno-canto.org/145535/download,Linaria cannabina
145534,A,102,United Kingdom,www.xeno-canto.org/145534/download,Linaria cannabina
142417,A,35,Netherlands,www.xeno-canto.org/142417/download,Linaria cannabina
139168,A,52,Spain,www.xeno-canto.org/139168/download,Linaria cannabina
129472,A,115,Poland,www.xeno-canto.org/129472/download,Linaria cannabina
127550,A,55,Denmark,www.xeno-canto.org/127550/download,Linaria cannabina
125782,A,251,United Kingdom,www.xeno-canto.org/125782/download,Linaria cannabina
123739,A,202,Poland,www.xeno-canto.org/123739/download,Linaria cannabina
120711,A,121,Poland,www.xeno-canto.org/120711/download,Linaria cannabina
120710,A,137,Poland,www.xeno-canto.org/120710/download,Linaria cannabina
120709,A,56,Poland,www.xeno-canto.org/120709/download,Linaria cannabina
120708,A,34,Poland,www.xeno-canto.org/120708/download,Linaria cannabina
120707,A,265,Poland,www.xeno-canto.org/120707/download,Linaria cannabina
107148,A,93,Sweden,www.xeno-canto.org/107148/download,Linaria cannabina
101996,A,50,Denmark,www.xeno-canto.org/101996/download,Linaria cannabina
101116,A,85,Poland,www.xeno-canto.org/101116/download,Linaria cannabina
101114,A,18,Poland,www.xeno-canto.org/101114/download,Linaria cannabina
84075,A,54,Sweden,www.xeno-canto.org/84075/download,Linaria cannabina
80723,A,70,Germany,www.xeno-canto.org/80723/download,Linaria cannabina
76854,A,38,Italy,www.xeno-canto.org/76854/download,Linaria cannabina
76853,A,25,Italy,www.xeno-canto.org/76853/download,Linaria cannabina
76100,A,23,Germany,www.xeno-canto.org/76100/download,Linaria cannabina
72608,A,39,Germany,www.xeno-canto.org/72608/download,Linaria cannabina
35189,A,2,Netherlands,www.xeno-canto.org/35189/download,Linaria cannabina
35034,A,17,Netherlands,www.xeno-canto.org/35034/download,Linaria cannabina
34683,A,115,Netherlands,www.xeno-canto.org/34683/download,Linaria cannabina
32832,A,40,Netherlands,www.xeno-canto.org/32832/download,Linaria cannabina
550213,B,51,Estonia,www.xeno-canto.org/550213/download,Linaria cannabina
540780,B,23,Portugal,www.xeno-canto.org/540780/download,Linaria cannabina
539552,B,59,Finland,www.xeno-canto.org/539552/download,Linaria cannabina
522350,B,42,Spain,www.xeno-canto.org/522350/download,Linaria cannabina
508555,B,15,Portugal,www.xeno-canto.org/508555/download,Linaria cannabina
496048,B,109,United Kingdom,www.xeno-canto.org/496048/download,Linaria cannabina
496046,B,31,United Kingdom,www.xeno-canto.org/496046/download,Linaria cannabina
495432,B,25,Portugal,www.xeno-canto.org/495432/download,Linaria cannabina
494895,B,11,Russian Federation,www.xeno-canto.org/494895/download,Linaria cannabina
491709,B,99,Portugal,www.xeno-canto.org/491709/download,Linaria cannabina
489909,B,11,Russian Federation,www.xeno-canto.org/489909/download,Linaria cannabina
484446,B,46,Poland,www.xeno-canto.org/484446/download,Linaria cannabina
481656,B,9,Portugal,www.xeno-canto.org/481656/download,Linaria cannabina
480577,B,54,Sweden,www.xeno-canto.org/480577/download,Linaria cannabina
477838,B,152,Portugal,www.xeno-canto.org/477838/download,Linaria cannabina
477825,B,64,Portugal,www.xeno-canto.org/477825/download,Linaria cannabina
477418,B,53,Belgium,www.xeno-canto.org/477418/download,Linaria cannabina
476396,B,59,Netherlands,www.xeno-canto.org/476396/download,Linaria cannabina
474908,B,59,Belgium,www.xeno-canto.org/474908/download,Linaria cannabina
470638,B,54,France,www.xeno-canto.org/470638/download,Linaria cannabina
470637,B,46,France,www.xeno-canto.org/470637/download,Linaria cannabina
467854,B,88,France,www.xeno-canto.org/467854/download,Linaria cannabina
466136,B,81,United Kingdom,www.xeno-canto.org/466136/download,Linaria cannabina
465070,B,92,Germany,www.xeno-canto.org/465070/download,Linaria cannabina
464914,B,64,Germany,www.xeno-canto.org/464914/download,Linaria cannabina
464910,B,92,Germany,www.xeno-canto.org/464910/download,Linaria cannabina
464681,B,79,Germany,www.xeno-canto.org/464681/download,Linaria cannabina
