iD,quality,length,country,url,birdName
539364,A,57,France,www.xeno-canto.org/539364/download,Regulus regulus
539363,A,42,France,www.xeno-canto.org/539363/download,Regulus regulus
537818,A,91,France,www.xeno-canto.org/537818/download,Regulus regulus
537817,A,37,France,www.xeno-canto.org/537817/download,Regulus regulus
537795,A,83,Norway,www.xeno-canto.org/537795/download,Regulus regulus
533924,A,93,Norway,www.xeno-canto.org/533924/download,Regulus regulus
533583,A,77,Norway,www.xeno-canto.org/533583/download,Regulus regulus
533331,A,49,United Kingdom,www.xeno-canto.org/533331/download,Regulus regulus
529234,A,12,France,www.xeno-canto.org/529234/download,Regulus regulus
528727,A,29,Norway,www.xeno-canto.org/528727/download,Regulus regulus
528255,A,84,France,www.xeno-canto.org/528255/download,Regulus regulus
528248,A,64,France,www.xeno-canto.org/528248/download,Regulus regulus
524965,A,17,Belgium,www.xeno-canto.org/524965/download,Regulus regulus
508061,A,49,Spain,www.xeno-canto.org/508061/download,Regulus regulus
478949,A,34,Iceland,www.xeno-canto.org/478949/download,Regulus regulus
476141,A,28,Finland,www.xeno-canto.org/476141/download,Regulus regulus
474905,A,27,Belgium,www.xeno-canto.org/474905/download,Regulus regulus
469211,A,23,Finland,www.xeno-canto.org/469211/download,Regulus regulus
462314,A,43,Portugal,www.xeno-canto.org/462314/download,Regulus regulus
460135,A,22,Italy,www.xeno-canto.org/460135/download,Regulus regulus
457084,A,81,Russian Federation,www.xeno-canto.org/457084/download,Regulus regulus
452476,A,54,United Kingdom,www.xeno-canto.org/452476/download,Regulus regulus
448427,A,61,France,www.xeno-canto.org/448427/download,Regulus regulus
441585,A,65,Italy,www.xeno-canto.org/441585/download,Regulus regulus
441154,A,77,Norway,www.xeno-canto.org/441154/download,Regulus regulus
424777,A,97,Sweden,www.xeno-canto.org/424777/download,Regulus regulus
424456,A,67,Lithuania,www.xeno-canto.org/424456/download,Regulus regulus
413259,A,76,Norway,www.xeno-canto.org/413259/download,Regulus regulus
407472,A,82,Poland,www.xeno-canto.org/407472/download,Regulus regulus
401910,A,53,Norway,www.xeno-canto.org/401910/download,Regulus regulus
384573,A,95,France,www.xeno-canto.org/384573/download,Regulus regulus
384549,A,40,Germany,www.xeno-canto.org/384549/download,Regulus regulus
383570,A,35,Norway,www.xeno-canto.org/383570/download,Regulus regulus
368903,A,24,Sweden,www.xeno-canto.org/368903/download,Regulus regulus
368902,A,15,Sweden,www.xeno-canto.org/368902/download,Regulus regulus
368050,A,70,Norway,www.xeno-canto.org/368050/download,Regulus regulus
365669,A,70,Belgium,www.xeno-canto.org/365669/download,Regulus regulus
364865,A,46,Ireland,www.xeno-canto.org/364865/download,Regulus regulus
364246,A,55,Belgium,www.xeno-canto.org/364246/download,Regulus regulus
363758,A,21,Germany,www.xeno-canto.org/363758/download,Regulus regulus
362376,A,45,Finland,www.xeno-canto.org/362376/download,Regulus regulus
358531,A,44,United Kingdom,www.xeno-canto.org/358531/download,Regulus regulus
355317,A,52,France,www.xeno-canto.org/355317/download,Regulus regulus
353829,A,48,Belgium,www.xeno-canto.org/353829/download,Regulus regulus
350883,A,57,Germany,www.xeno-canto.org/350883/download,Regulus regulus
347416,A,31,Portugal,www.xeno-canto.org/347416/download,Regulus regulus
326952,A,98,Spain,www.xeno-canto.org/326952/download,Regulus regulus
324755,A,31,Norway,www.xeno-canto.org/324755/download,Regulus regulus
319387,A,68,France,www.xeno-canto.org/319387/download,Regulus regulus
319224,A,67,Germany,www.xeno-canto.org/319224/download,Regulus regulus
312126,A,38,Russian Federation,www.xeno-canto.org/312126/download,Regulus regulus
311773,A,41,Norway,www.xeno-canto.org/311773/download,Regulus regulus
310644,A,83,Sweden,www.xeno-canto.org/310644/download,Regulus regulus
309264,A,46,Finland,www.xeno-canto.org/309264/download,Regulus regulus
309263,A,23,Finland,www.xeno-canto.org/309263/download,Regulus regulus
309162,A,44,France,www.xeno-canto.org/309162/download,Regulus regulus
309161,A,63,France,www.xeno-canto.org/309161/download,Regulus regulus
309160,A,35,France,www.xeno-canto.org/309160/download,Regulus regulus
309156,A,32,France,www.xeno-canto.org/309156/download,Regulus regulus
309155,A,80,France,www.xeno-canto.org/309155/download,Regulus regulus
304814,A,37,France,www.xeno-canto.org/304814/download,Regulus regulus
301838,A,43,Bulgaria,www.xeno-canto.org/301838/download,Regulus regulus
285755,A,46,Japan,www.xeno-canto.org/285755/download,Regulus regulus
281603,A,45,Belgium,www.xeno-canto.org/281603/download,Regulus regulus
281602,A,78,Belgium,www.xeno-canto.org/281602/download,Regulus regulus
281601,A,89,Belgium,www.xeno-canto.org/281601/download,Regulus regulus
281600,A,55,Belgium,www.xeno-canto.org/281600/download,Regulus regulus
281599,A,44,Belgium,www.xeno-canto.org/281599/download,Regulus regulus
281598,A,70,Belgium,www.xeno-canto.org/281598/download,Regulus regulus
281597,A,69,Belgium,www.xeno-canto.org/281597/download,Regulus regulus
277328,A,42,Spain,www.xeno-canto.org/277328/download,Regulus regulus
270193,A,53,France,www.xeno-canto.org/270193/download,Regulus regulus
263100,A,38,Portugal,www.xeno-canto.org/263100/download,Regulus regulus
262789,A,95,Portugal,www.xeno-canto.org/262789/download,Regulus regulus
257164,A,16,Portugal,www.xeno-canto.org/257164/download,Regulus regulus
257163,A,15,Portugal,www.xeno-canto.org/257163/download,Regulus regulus
245707,A,66,Germany,www.xeno-canto.org/245707/download,Regulus regulus
237169,A,96,Norway,www.xeno-canto.org/237169/download,Regulus regulus
236714,A,90,Germany,www.xeno-canto.org/236714/download,Regulus regulus
236469,A,45,Norway,www.xeno-canto.org/236469/download,Regulus regulus
232975,A,13,Finland,www.xeno-canto.org/232975/download,Regulus regulus
216365,A,39,Germany,www.xeno-canto.org/216365/download,Regulus regulus
214999,A,69,Italy,www.xeno-canto.org/214999/download,Regulus regulus
213775,A,35,Sweden,www.xeno-canto.org/213775/download,Regulus regulus
213447,A,65,Finland,www.xeno-canto.org/213447/download,Regulus regulus
195142,A,73,Netherlands,www.xeno-canto.org/195142/download,Regulus regulus
182924,A,59,Poland,www.xeno-canto.org/182924/download,Regulus regulus
181305,A,51,Poland,www.xeno-canto.org/181305/download,Regulus regulus
181295,A,54,United Kingdom,www.xeno-canto.org/181295/download,Regulus regulus
172764,A,28,Germany,www.xeno-canto.org/172764/download,Regulus regulus
172763,A,19,Germany,www.xeno-canto.org/172763/download,Regulus regulus
169730,A,35,Poland,www.xeno-canto.org/169730/download,Regulus regulus
168868,A,20,Norway,www.xeno-canto.org/168868/download,Regulus regulus
168863,A,58,Norway,www.xeno-canto.org/168863/download,Regulus regulus
168862,A,99,Norway,www.xeno-canto.org/168862/download,Regulus regulus
156485,A,52,Norway,www.xeno-canto.org/156485/download,Regulus regulus
147729,A,39,France,www.xeno-canto.org/147729/download,Regulus regulus
145664,A,36,Norway,www.xeno-canto.org/145664/download,Regulus regulus
142806,A,35,Belgium,www.xeno-canto.org/142806/download,Regulus regulus
142514,A,69,Belgium,www.xeno-canto.org/142514/download,Regulus regulus
136112,A,50,Spain,www.xeno-canto.org/136112/download,Regulus regulus
132003,A,18,France,www.xeno-canto.org/132003/download,Regulus regulus
129665,A,28,Netherlands,www.xeno-canto.org/129665/download,Regulus regulus
129192,A,57,Poland,www.xeno-canto.org/129192/download,Regulus regulus
111779,A,35,Poland,www.xeno-canto.org/111779/download,Regulus regulus
106593,A,60,Italy,www.xeno-canto.org/106593/download,Regulus regulus
103179,A,50,Czech Republic,www.xeno-canto.org/103179/download,Regulus regulus
101537,A,42,France,www.xeno-canto.org/101537/download,Regulus regulus
101536,A,75,France,www.xeno-canto.org/101536/download,Regulus regulus
97405,A,58,Sweden,www.xeno-canto.org/97405/download,Regulus regulus
97039,A,56,Netherlands,www.xeno-canto.org/97039/download,Regulus regulus
96989,A,33,Germany,www.xeno-canto.org/96989/download,Regulus regulus
96766,A,54,Netherlands,www.xeno-canto.org/96766/download,Regulus regulus
84078,A,92,Sweden,www.xeno-canto.org/84078/download,Regulus regulus
78959,A,40,France,www.xeno-canto.org/78959/download,Regulus regulus
78958,A,34,France,www.xeno-canto.org/78958/download,Regulus regulus
78957,A,40,France,www.xeno-canto.org/78957/download,Regulus regulus
76916,A,46,Sweden,www.xeno-canto.org/76916/download,Regulus regulus
72507,A,54,Germany,www.xeno-canto.org/72507/download,Regulus regulus
56177,A,28,France,www.xeno-canto.org/56177/download,Regulus regulus
55172,A,20,France,www.xeno-canto.org/55172/download,Regulus regulus
49540,A,45,United Kingdom,www.xeno-canto.org/49540/download,Regulus regulus
45374,A,49,Spain,www.xeno-canto.org/45374/download,Regulus regulus
45373,A,60,Spain,www.xeno-canto.org/45373/download,Regulus regulus
42342,A,68,Sweden,www.xeno-canto.org/42342/download,Regulus regulus
42341,A,67,Sweden,www.xeno-canto.org/42341/download,Regulus regulus
30237,A,69,Netherlands,www.xeno-canto.org/30237/download,Regulus regulus
28044,A,12,Norway,www.xeno-canto.org/28044/download,Regulus regulus
547310,B,20,United Kingdom,www.xeno-canto.org/547310/download,Regulus regulus
544312,B,19,United Kingdom,www.xeno-canto.org/544312/download,Regulus regulus
539066,B,92,United Kingdom,www.xeno-canto.org/539066/download,Regulus regulus
536357,B,20,Sweden,www.xeno-canto.org/536357/download,Regulus regulus
535633,B,85,United Kingdom,www.xeno-canto.org/535633/download,Regulus regulus
534615,B,62,United Kingdom,www.xeno-canto.org/534615/download,Regulus regulus
527765,B,23,Netherlands,www.xeno-canto.org/527765/download,Regulus regulus
523388,B,38,Sweden,www.xeno-canto.org/523388/download,Regulus regulus
521463,B,47,Netherlands,www.xeno-canto.org/521463/download,Regulus regulus
520012,B,56,Sweden,www.xeno-canto.org/520012/download,Regulus regulus
513756,B,11,Switzerland,www.xeno-canto.org/513756/download,Regulus regulus
497243,B,58,Belgium,www.xeno-canto.org/497243/download,Regulus regulus
492106,B,48,Netherlands,www.xeno-canto.org/492106/download,Regulus regulus
491529,B,35,China,www.xeno-canto.org/491529/download,Regulus regulus
491528,B,42,China,www.xeno-canto.org/491528/download,Regulus regulus
487827,B,13,Portugal,www.xeno-canto.org/487827/download,Regulus regulus
487826,B,10,Portugal,www.xeno-canto.org/487826/download,Regulus regulus
483412,B,62,Netherlands,www.xeno-canto.org/483412/download,Regulus regulus
482965,B,55,Georgia,www.xeno-canto.org/482965/download,Regulus regulus
478948,B,93,Iceland,www.xeno-canto.org/478948/download,Regulus regulus
477552,B,27,Poland,www.xeno-canto.org/477552/download,Regulus regulus
475114,B,26,France,www.xeno-canto.org/475114/download,Regulus regulus
473167,B,82,Netherlands,www.xeno-canto.org/473167/download,Regulus regulus
472205,B,48,France,www.xeno-canto.org/472205/download,Regulus regulus
470761,B,22,Poland,www.xeno-canto.org/470761/download,Regulus regulus
470759,B,17,Poland,www.xeno-canto.org/470759/download,Regulus regulus
470691,B,29,Poland,www.xeno-canto.org/470691/download,Regulus regulus
467280,B,48,Poland,www.xeno-canto.org/467280/download,Regulus regulus
459065,B,13,United Kingdom,www.xeno-canto.org/459065/download,Regulus regulus
452710,B,82,Norway,www.xeno-canto.org/452710/download,Regulus regulus
448310,B,88,Spain,www.xeno-canto.org/448310/download,Regulus regulus
447523,B,10,United Kingdom,www.xeno-canto.org/447523/download,Regulus regulus
434360,B,52,Sweden,www.xeno-canto.org/434360/download,Regulus regulus
423301,B,14,Switzerland,www.xeno-canto.org/423301/download,Regulus regulus
419865,B,18,Switzerland,www.xeno-canto.org/419865/download,Regulus regulus
418032,B,18,Germany,www.xeno-canto.org/418032/download,Regulus regulus
416718,B,40,Serbia,www.xeno-canto.org/416718/download,Regulus regulus
416710,B,13,Serbia,www.xeno-canto.org/416710/download,Regulus regulus
412977,B,19,United Kingdom,www.xeno-canto.org/412977/download,Regulus regulus
405820,B,46,Belgium,www.xeno-canto.org/405820/download,Regulus regulus
405813,B,53,Belgium,www.xeno-canto.org/405813/download,Regulus regulus
405812,B,34,Belgium,www.xeno-canto.org/405812/download,Regulus regulus
397314,B,40,Spain,www.xeno-canto.org/397314/download,Regulus regulus
397313,B,41,Spain,www.xeno-canto.org/397313/download,Regulus regulus
391697,B,50,France,www.xeno-canto.org/391697/download,Regulus regulus
389714,B,42,Spain,www.xeno-canto.org/389714/download,Regulus regulus
389713,B,57,Spain,www.xeno-canto.org/389713/download,Regulus regulus
387349,B,14,Netherlands,www.xeno-canto.org/387349/download,Regulus regulus
387348,B,72,Netherlands,www.xeno-canto.org/387348/download,Regulus regulus
385867,B,25,Belgium,www.xeno-canto.org/385867/download,Regulus regulus
382641,B,46,Germany,www.xeno-canto.org/382641/download,Regulus regulus
381371,B,46,Belgium,www.xeno-canto.org/381371/download,Regulus regulus
379817,B,69,Austria,www.xeno-canto.org/379817/download,Regulus regulus
376331,B,25,Italy,www.xeno-canto.org/376331/download,Regulus regulus
375002,B,99,Germany,www.xeno-canto.org/375002/download,Regulus regulus
373860,B,24,France,www.xeno-canto.org/373860/download,Regulus regulus
373858,B,12,France,www.xeno-canto.org/373858/download,Regulus regulus
368585,B,13,United Kingdom,www.xeno-canto.org/368585/download,Regulus regulus
366454,B,24,Germany,www.xeno-canto.org/366454/download,Regulus regulus
365410,B,64,United Kingdom,www.xeno-canto.org/365410/download,Regulus regulus
365409,B,79,United Kingdom,www.xeno-canto.org/365409/download,Regulus regulus
363388,B,78,United Kingdom,www.xeno-canto.org/363388/download,Regulus regulus
358324,B,95,Germany,www.xeno-canto.org/358324/download,Regulus regulus
356371,B,83,Italy,www.xeno-canto.org/356371/download,Regulus regulus
347926,B,65,Belgium,www.xeno-canto.org/347926/download,Regulus regulus
347925,B,29,Belgium,www.xeno-canto.org/347925/download,Regulus regulus
347924,B,46,Belgium,www.xeno-canto.org/347924/download,Regulus regulus
347867,B,63,Belgium,www.xeno-canto.org/347867/download,Regulus regulus
347417,B,24,Finland,www.xeno-canto.org/347417/download,Regulus regulus
346309,B,50,Germany,www.xeno-canto.org/346309/download,Regulus regulus
344394,B,33,France,www.xeno-canto.org/344394/download,Regulus regulus
344393,B,23,France,www.xeno-canto.org/344393/download,Regulus regulus
342599,B,24,Norway,www.xeno-canto.org/342599/download,Regulus regulus
341483,B,57,United Kingdom,www.xeno-canto.org/341483/download,Regulus regulus
341479,B,14,United Kingdom,www.xeno-canto.org/341479/download,Regulus regulus
339560,B,17,Spain,www.xeno-canto.org/339560/download,Regulus regulus
338190,B,32,Portugal,www.xeno-canto.org/338190/download,Regulus regulus
336053,B,26,Spain,www.xeno-canto.org/336053/download,Regulus regulus
335044,B,24,Germany,www.xeno-canto.org/335044/download,Regulus regulus
334956,B,34,Germany,www.xeno-canto.org/334956/download,Regulus regulus
330335,B,28,Poland,www.xeno-canto.org/330335/download,Regulus regulus
329124,B,38,France,www.xeno-canto.org/329124/download,Regulus regulus
328913,B,51,France,www.xeno-canto.org/328913/download,Regulus regulus
321533,B,72,Netherlands,www.xeno-canto.org/321533/download,Regulus regulus
313215,B,16,Germany,www.xeno-canto.org/313215/download,Regulus regulus
312761,B,40,Turkey,www.xeno-canto.org/312761/download,Regulus regulus
309578,B,15,Russian Federation,www.xeno-canto.org/309578/download,Regulus regulus
309266,B,13,Finland,www.xeno-canto.org/309266/download,Regulus regulus
308154,B,20,Japan,www.xeno-canto.org/308154/download,Regulus regulus
308031,B,47,Japan,www.xeno-canto.org/308031/download,Regulus regulus
307990,B,62,Germany,www.xeno-canto.org/307990/download,Regulus regulus
307840,B,27,Switzerland,www.xeno-canto.org/307840/download,Regulus regulus
304813,B,49,France,www.xeno-canto.org/304813/download,Regulus regulus
296807,B,97,France,www.xeno-canto.org/296807/download,Regulus regulus
291231,B,17,Sweden,www.xeno-canto.org/291231/download,Regulus regulus
288759,B,20,Netherlands,www.xeno-canto.org/288759/download,Regulus regulus
287220,B,19,Germany,www.xeno-canto.org/287220/download,Regulus regulus
266466,B,45,China,www.xeno-canto.org/266466/download,Regulus regulus
266464,B,17,China,www.xeno-canto.org/266464/download,Regulus regulus
266208,B,27,China,www.xeno-canto.org/266208/download,Regulus regulus
263094,B,23,Portugal,www.xeno-canto.org/263094/download,Regulus regulus
263092,B,46,Portugal,www.xeno-canto.org/263092/download,Regulus regulus
257165,B,29,Portugal,www.xeno-canto.org/257165/download,Regulus regulus
243805,B,35,Italy,www.xeno-canto.org/243805/download,Regulus regulus
243680,B,69,Germany,www.xeno-canto.org/243680/download,Regulus regulus
243328,B,45,United Kingdom,www.xeno-canto.org/243328/download,Regulus regulus
241376,B,66,Germany,www.xeno-canto.org/241376/download,Regulus regulus
241130,B,36,France,www.xeno-canto.org/241130/download,Regulus regulus
240507,B,10,Estonia,www.xeno-canto.org/240507/download,Regulus regulus
236754,B,60,Germany,www.xeno-canto.org/236754/download,Regulus regulus
235077,B,44,Russian Federation,www.xeno-canto.org/235077/download,Regulus regulus
235075,B,17,Russian Federation,www.xeno-canto.org/235075/download,Regulus regulus
235073,B,86,Russian Federation,www.xeno-canto.org/235073/download,Regulus regulus
234384,B,25,United Kingdom,www.xeno-canto.org/234384/download,Regulus regulus
233774,B,97,Finland,www.xeno-canto.org/233774/download,Regulus regulus
225787,B,48,Germany,www.xeno-canto.org/225787/download,Regulus regulus
211845,B,67,Germany,www.xeno-canto.org/211845/download,Regulus regulus
211030,B,42,Sweden,www.xeno-canto.org/211030/download,Regulus regulus
208741,B,47,Finland,www.xeno-canto.org/208741/download,Regulus regulus
208463,B,35,Finland,www.xeno-canto.org/208463/download,Regulus regulus
200262,B,14,Germany,www.xeno-canto.org/200262/download,Regulus regulus
